state	number_transitions
tree STATE_90540000	15
tree STATE_90550000	15
tree STATE_90560000	16
tree STATE_90570000	16
tree STATE_90580000	14
tree STATE_90590000	15
tree STATE_90600000	12
tree STATE_90610000	13
tree STATE_90620000	13
tree STATE_90630000	13
tree STATE_90640000	13
tree STATE_90650000	13
tree STATE_90660000	13
tree STATE_90670000	13
tree STATE_90680000	14
tree STATE_90690000	12
tree STATE_90700000	13
tree STATE_90710000	13
tree STATE_90720000	13
tree STATE_90730000	13
tree STATE_90740000	13
tree STATE_90750000	13
tree STATE_90760000	14
tree STATE_90770000	13
tree STATE_90780000	14
tree STATE_90790000	13
tree STATE_90800000	13
tree STATE_90810000	13
tree STATE_90820000	12
tree STATE_90830000	13
tree STATE_90840000	13
tree STATE_90850000	14
tree STATE_90860000	13
tree STATE_90870000	13
tree STATE_90880000	13
tree STATE_90890000	14
tree STATE_90900000	13
tree STATE_90910000	13
tree STATE_90920000	14
tree STATE_90930000	13
tree STATE_90940000	12
tree STATE_90950000	13
tree STATE_90960000	13
tree STATE_90970000	13
tree STATE_90980000	12
tree STATE_90990000	14
tree STATE_91000000	13
tree STATE_91010000	12
tree STATE_91020000	13
tree STATE_91030000	12
tree STATE_91040000	13
tree STATE_91050000	13
tree STATE_91060000	13
tree STATE_91070000	13
tree STATE_91080000	13
tree STATE_91090000	13
tree STATE_91100000	13
tree STATE_91110000	13
tree STATE_91120000	12
tree STATE_91130000	12
tree STATE_91140000	12
tree STATE_91150000	13
tree STATE_91160000	12
tree STATE_91170000	12
tree STATE_91180000	13
tree STATE_91190000	11
tree STATE_91200000	13
tree STATE_91210000	13
tree STATE_91220000	13
tree STATE_91230000	13
tree STATE_91240000	13
tree STATE_91250000	13
tree STATE_91260000	13
tree STATE_91270000	13
tree STATE_91280000	13
tree STATE_91290000	13
tree STATE_91300000	13
tree STATE_91310000	13
tree STATE_91320000	13
tree STATE_91330000	13
tree STATE_91340000	14
tree STATE_91350000	13
tree STATE_91360000	12
tree STATE_91370000	14
tree STATE_91380000	13
tree STATE_91390000	13
tree STATE_91400000	13
tree STATE_91410000	13
tree STATE_91420000	12
tree STATE_91430000	14
tree STATE_91440000	13
tree STATE_91450000	13
tree STATE_91460000	13
tree STATE_91470000	13
tree STATE_91480000	13
tree STATE_91490000	14
tree STATE_91500000	13
tree STATE_91510000	13
tree STATE_91520000	12
tree STATE_91530000	12
tree STATE_91540000	13
tree STATE_91550000	13
tree STATE_91560000	10
tree STATE_91570000	12
tree STATE_91580000	12
tree STATE_91590000	12
tree STATE_91600000	12
tree STATE_91610000	12
tree STATE_91620000	12
tree STATE_91630000	12
tree STATE_91640000	13
tree STATE_91650000	13
tree STATE_91660000	13
tree STATE_91670000	12
tree STATE_91680000	13
tree STATE_91690000	13
tree STATE_91700000	13
tree STATE_91710000	13
tree STATE_91720000	14
tree STATE_91730000	13
tree STATE_91740000	13
tree STATE_91750000	13
tree STATE_91760000	13
tree STATE_91770000	13
tree STATE_91780000	13
tree STATE_91790000	14
tree STATE_91800000	14
tree STATE_91810000	14
tree STATE_91820000	14
tree STATE_91830000	14
tree STATE_91840000	14
tree STATE_91850000	12
tree STATE_91860000	15
tree STATE_91870000	14
tree STATE_91880000	15
tree STATE_91890000	13
tree STATE_91900000	13
tree STATE_91910000	13
tree STATE_91920000	14
tree STATE_91930000	13
tree STATE_91940000	13
tree STATE_91950000	13
tree STATE_91960000	12
tree STATE_91970000	13
tree STATE_91980000	12
tree STATE_91990000	13
tree STATE_92000000	13
tree STATE_92010000	13
tree STATE_92020000	13
tree STATE_92030000	14
tree STATE_92040000	13
tree STATE_92050000	13
tree STATE_92060000	13
tree STATE_92070000	13
tree STATE_92080000	13
tree STATE_92090000	13
tree STATE_92100000	14
tree STATE_92110000	14
tree STATE_92120000	14
tree STATE_92130000	14
tree STATE_92140000	14
tree STATE_92150000	13
tree STATE_92160000	14
tree STATE_92170000	14
tree STATE_92180000	14
tree STATE_92190000	14
tree STATE_92200000	15
tree STATE_92210000	15
tree STATE_92220000	16
tree STATE_92230000	14
tree STATE_92240000	14
tree STATE_92250000	14
tree STATE_92260000	14
tree STATE_92270000	14
tree STATE_92280000	13
tree STATE_92290000	14
tree STATE_92300000	12
tree STATE_92310000	14
tree STATE_92320000	14
tree STATE_92330000	15
tree STATE_92340000	14
tree STATE_92350000	13
tree STATE_92360000	13
tree STATE_92370000	13
tree STATE_92380000	13
tree STATE_92390000	12
tree STATE_92400000	13
tree STATE_92410000	13
tree STATE_92420000	12
tree STATE_92430000	13
tree STATE_92440000	13
tree STATE_92450000	13
tree STATE_92460000	13
tree STATE_92470000	13
tree STATE_92480000	13
tree STATE_92490000	13
tree STATE_92500000	14
tree STATE_92510000	14
tree STATE_92520000	14
tree STATE_92530000	14
tree STATE_92540000	14
tree STATE_92550000	13
tree STATE_92560000	14
tree STATE_92570000	14
tree STATE_92580000	14
tree STATE_92590000	15
tree STATE_92600000	14
tree STATE_92610000	14
tree STATE_92620000	14
tree STATE_92630000	14
tree STATE_92640000	14
tree STATE_92650000	14
tree STATE_92660000	13
tree STATE_92670000	15
tree STATE_92680000	14
tree STATE_92690000	15
tree STATE_92700000	15
tree STATE_92710000	13
tree STATE_92720000	14
tree STATE_92730000	12
tree STATE_92740000	15
tree STATE_92750000	13
tree STATE_92760000	13
tree STATE_92770000	14
tree STATE_92780000	12
tree STATE_92790000	13
tree STATE_92800000	13
tree STATE_92810000	13
tree STATE_92820000	13
tree STATE_92830000	13
tree STATE_92840000	14
tree STATE_92850000	13
tree STATE_92860000	12
tree STATE_92870000	13
tree STATE_92880000	13
tree STATE_92890000	13
tree STATE_92900000	14
tree STATE_92910000	13
tree STATE_92920000	15
tree STATE_92930000	15
tree STATE_92940000	11
tree STATE_92950000	12
tree STATE_92960000	13
tree STATE_92970000	12
tree STATE_92980000	12
tree STATE_92990000	13
tree STATE_93000000	16
tree STATE_93010000	11
tree STATE_93020000	14
tree STATE_93030000	12
tree STATE_93040000	13
tree STATE_93050000	14
tree STATE_93060000	13
tree STATE_93070000	13
tree STATE_93080000	14
tree STATE_93090000	15
tree STATE_93100000	14
tree STATE_93110000	14
tree STATE_93120000	14
tree STATE_93130000	15
tree STATE_93140000	14
tree STATE_93150000	15
tree STATE_93160000	13
tree STATE_93170000	15
tree STATE_93180000	14
tree STATE_93190000	15
tree STATE_93200000	14
tree STATE_93210000	14
tree STATE_93220000	14
tree STATE_93230000	14
tree STATE_93240000	14
tree STATE_93250000	14
tree STATE_93260000	14
tree STATE_93270000	14
tree STATE_93280000	15
tree STATE_93290000	13
tree STATE_93300000	12
tree STATE_93310000	13
tree STATE_93320000	13
tree STATE_93330000	13
tree STATE_93340000	12
tree STATE_93350000	13
tree STATE_93360000	13
tree STATE_93370000	13
tree STATE_93380000	13
tree STATE_93390000	13
tree STATE_93400000	13
tree STATE_93410000	13
tree STATE_93420000	14
tree STATE_93430000	15
tree STATE_93440000	11
tree STATE_93450000	12
tree STATE_93460000	12
tree STATE_93470000	13
tree STATE_93480000	12
tree STATE_93490000	13
tree STATE_93500000	12
tree STATE_93510000	14
tree STATE_93520000	13
tree STATE_93530000	12
tree STATE_93540000	11
tree STATE_93550000	11
tree STATE_93560000	14
tree STATE_93570000	12
tree STATE_93580000	13
tree STATE_93590000	13
tree STATE_93600000	12
tree STATE_93610000	12
tree STATE_93620000	12
tree STATE_93630000	13
tree STATE_93640000	12
tree STATE_93650000	13
tree STATE_93660000	13
tree STATE_93670000	13
tree STATE_93680000	14
tree STATE_93690000	13
tree STATE_93700000	14
tree STATE_93710000	13
tree STATE_93720000	13
tree STATE_93730000	13
tree STATE_93740000	13
tree STATE_93750000	13
tree STATE_93760000	12
tree STATE_93770000	12
tree STATE_93780000	14
tree STATE_93790000	13
tree STATE_93800000	13
tree STATE_93810000	13
tree STATE_93820000	13
tree STATE_93830000	13
tree STATE_93840000	13
tree STATE_93850000	12
tree STATE_93860000	11
tree STATE_93870000	12
tree STATE_93880000	11
tree STATE_93890000	12
tree STATE_93900000	13
tree STATE_93910000	13
tree STATE_93920000	12
tree STATE_93930000	12
tree STATE_93940000	12
tree STATE_93950000	12
tree STATE_93960000	12
tree STATE_93970000	12
tree STATE_93980000	13
tree STATE_93990000	12
tree STATE_94000000	13
tree STATE_94010000	14
tree STATE_94020000	12
tree STATE_94030000	13
tree STATE_94040000	13
tree STATE_94050000	13
tree STATE_94060000	13
tree STATE_94070000	13
tree STATE_94080000	13
tree STATE_94090000	13
tree STATE_94100000	13
tree STATE_94110000	13
tree STATE_94120000	13
tree STATE_94130000	13
tree STATE_94140000	13
tree STATE_94150000	13
tree STATE_94160000	13
tree STATE_94170000	13
tree STATE_94180000	12
tree STATE_94190000	13
tree STATE_94200000	13
tree STATE_94210000	12
tree STATE_94220000	11
tree STATE_94230000	13
tree STATE_94240000	13
tree STATE_94250000	14
tree STATE_94260000	13
tree STATE_94270000	13
tree STATE_94280000	12
tree STATE_94290000	13
tree STATE_94300000	13
tree STATE_94310000	13
tree STATE_94320000	13
tree STATE_94330000	13
tree STATE_94340000	12
tree STATE_94350000	14
tree STATE_94360000	13
tree STATE_94370000	13
tree STATE_94380000	13
tree STATE_94390000	12
tree STATE_94400000	13
tree STATE_94410000	13
tree STATE_94420000	13
tree STATE_94430000	12
tree STATE_94440000	12
tree STATE_94450000	13
tree STATE_94460000	13
tree STATE_94470000	13
tree STATE_94480000	13
tree STATE_94490000	13
tree STATE_94500000	13
tree STATE_94510000	12
tree STATE_94520000	12
tree STATE_94530000	13
tree STATE_94540000	13
tree STATE_94550000	13
tree STATE_94560000	13
tree STATE_94570000	13
tree STATE_94580000	13
tree STATE_94590000	13
tree STATE_94600000	13
tree STATE_94610000	13
tree STATE_94620000	13
tree STATE_94630000	15
tree STATE_94640000	14
tree STATE_94650000	13
tree STATE_94660000	13
tree STATE_94670000	13
tree STATE_94680000	15
tree STATE_94690000	14
tree STATE_94700000	13
tree STATE_94710000	13
tree STATE_94720000	13
tree STATE_94730000	13
tree STATE_94740000	14
tree STATE_94750000	12
tree STATE_94760000	12
tree STATE_94770000	12
tree STATE_94780000	12
tree STATE_94790000	12
tree STATE_94800000	12
tree STATE_94810000	12
tree STATE_94820000	11
tree STATE_94830000	12
tree STATE_94840000	13
tree STATE_94850000	13
tree STATE_94860000	13
tree STATE_94870000	12
tree STATE_94880000	13
tree STATE_94890000	13
tree STATE_94900000	13
tree STATE_94910000	13
tree STATE_94920000	14
tree STATE_94930000	12
tree STATE_94940000	11
tree STATE_94950000	12
tree STATE_94960000	14
tree STATE_94970000	13
tree STATE_94980000	13
tree STATE_94990000	13
tree STATE_95000000	13
tree STATE_95010000	14
tree STATE_95020000	14
tree STATE_95030000	14
tree STATE_95040000	14
tree STATE_95050000	14
tree STATE_95060000	13
tree STATE_95070000	13
tree STATE_95080000	13
tree STATE_95090000	13
tree STATE_95100000	13
tree STATE_95110000	13
tree STATE_95120000	13
tree STATE_95130000	13
tree STATE_95140000	13
tree STATE_95150000	13
tree STATE_95160000	13
tree STATE_95170000	13
tree STATE_95180000	13
tree STATE_95190000	13
tree STATE_95200000	13
tree STATE_95210000	13
tree STATE_95220000	13
tree STATE_95230000	13
tree STATE_95240000	14
tree STATE_95250000	13
tree STATE_95260000	12
tree STATE_95270000	13
tree STATE_95280000	13
tree STATE_95290000	14
tree STATE_95300000	16
tree STATE_95310000	12
tree STATE_95320000	13
tree STATE_95330000	12
tree STATE_95340000	12
tree STATE_95350000	11
tree STATE_95360000	11
tree STATE_95370000	12
tree STATE_95380000	13
tree STATE_95390000	13
tree STATE_95400000	13
tree STATE_95410000	13
tree STATE_95420000	14
tree STATE_95430000	15
tree STATE_95440000	13
tree STATE_95450000	13
tree STATE_95460000	13
tree STATE_95470000	14
tree STATE_95480000	13
tree STATE_95490000	13
tree STATE_95500000	13
tree STATE_95510000	13
tree STATE_95520000	14
tree STATE_95530000	14
tree STATE_95540000	13
tree STATE_95550000	13
tree STATE_95560000	13
tree STATE_95570000	14
tree STATE_95580000	12
tree STATE_95590000	13
tree STATE_95600000	17
tree STATE_95610000	13
tree STATE_95620000	12
tree STATE_95630000	13
tree STATE_95640000	13
tree STATE_95650000	12
tree STATE_95660000	13
tree STATE_95670000	14
tree STATE_95680000	14
tree STATE_95690000	14
tree STATE_95700000	13
tree STATE_95710000	12
tree STATE_95720000	15
tree STATE_95730000	13
tree STATE_95740000	13
tree STATE_95750000	13
tree STATE_95760000	13
tree STATE_95770000	12
tree STATE_95780000	12
tree STATE_95790000	13
tree STATE_95800000	13
tree STATE_95810000	12
tree STATE_95820000	13
tree STATE_95830000	11
tree STATE_95840000	14
tree STATE_95850000	13
tree STATE_95860000	13
tree STATE_95870000	13
tree STATE_95880000	13
tree STATE_95890000	13
tree STATE_95900000	12
tree STATE_95910000	13
tree STATE_95920000	13
tree STATE_95930000	14
tree STATE_95940000	13
tree STATE_95950000	13
tree STATE_95960000	13
tree STATE_95970000	13
tree STATE_95980000	13
tree STATE_95990000	14
tree STATE_96000000	14
tree STATE_96010000	14
tree STATE_96020000	14
tree STATE_96030000	14
tree STATE_96040000	15
tree STATE_96050000	13
tree STATE_96060000	13
tree STATE_96070000	13
tree STATE_96080000	14
tree STATE_96090000	13
tree STATE_96100000	13
tree STATE_96110000	13
tree STATE_96120000	13
tree STATE_96130000	12
tree STATE_96140000	13
tree STATE_96150000	13
tree STATE_96160000	13
tree STATE_96170000	12
tree STATE_96180000	15
tree STATE_96190000	13
tree STATE_96200000	13
tree STATE_96210000	13
tree STATE_96220000	13
tree STATE_96230000	13
tree STATE_96240000	12
tree STATE_96250000	12
tree STATE_96260000	14
tree STATE_96270000	13
tree STATE_96280000	14
tree STATE_96290000	13
tree STATE_96300000	13
tree STATE_96310000	12
tree STATE_96320000	14
tree STATE_96330000	13
tree STATE_96340000	13
tree STATE_96350000	11
tree STATE_96360000	13
tree STATE_96370000	12
tree STATE_96380000	14
tree STATE_96390000	15
tree STATE_96400000	16
tree STATE_96410000	15
tree STATE_96420000	15
tree STATE_96430000	13
tree STATE_96440000	13
tree STATE_96450000	13
tree STATE_96460000	13
tree STATE_96470000	13
tree STATE_96480000	13
tree STATE_96490000	13
tree STATE_96500000	13
tree STATE_96510000	13
tree STATE_96520000	13
tree STATE_96530000	13
tree STATE_96540000	13
tree STATE_96550000	13
tree STATE_96560000	13
tree STATE_96570000	13
tree STATE_96580000	13
tree STATE_96590000	13
tree STATE_96600000	13
tree STATE_96610000	13
tree STATE_96620000	13
tree STATE_96630000	13
tree STATE_96640000	13
tree STATE_96650000	13
tree STATE_96660000	13
tree STATE_96670000	13
tree STATE_96680000	13
tree STATE_96690000	15
tree STATE_96700000	14
tree STATE_96710000	14
tree STATE_96720000	12
tree STATE_96730000	13
tree STATE_96740000	13
tree STATE_96750000	13
tree STATE_96760000	13
tree STATE_96770000	13
tree STATE_96780000	13
tree STATE_96790000	13
tree STATE_96800000	16
tree STATE_96810000	14
tree STATE_96820000	14
tree STATE_96830000	13
tree STATE_96840000	13
tree STATE_96850000	13
tree STATE_96860000	14
tree STATE_96870000	13
tree STATE_96880000	13
tree STATE_96890000	13
tree STATE_96900000	14
tree STATE_96910000	15
tree STATE_96920000	15
tree STATE_96930000	15
tree STATE_96940000	15
tree STATE_96950000	13
tree STATE_96960000	12
tree STATE_96970000	14
tree STATE_96980000	15
tree STATE_96990000	13
tree STATE_97000000	15
tree STATE_97010000	13
tree STATE_97020000	14
tree STATE_97030000	13
tree STATE_97040000	14
tree STATE_97050000	15
tree STATE_97060000	14
tree STATE_97070000	13
tree STATE_97080000	14
tree STATE_97090000	14
tree STATE_97100000	14
tree STATE_97110000	13
tree STATE_97120000	12
tree STATE_97130000	12
tree STATE_97140000	12
tree STATE_97150000	12
tree STATE_97160000	12
tree STATE_97170000	12
tree STATE_97180000	12
tree STATE_97190000	12
tree STATE_97200000	12
tree STATE_97210000	10
tree STATE_97220000	15
tree STATE_97230000	15
tree STATE_97240000	13
tree STATE_97250000	14
tree STATE_97260000	13
tree STATE_97270000	11
tree STATE_97280000	11
tree STATE_97290000	10
tree STATE_97300000	12
tree STATE_97310000	13
tree STATE_97320000	12
tree STATE_97330000	13
tree STATE_97340000	13
tree STATE_97350000	12
tree STATE_97360000	13
tree STATE_97370000	12
tree STATE_97380000	13
tree STATE_97390000	13
tree STATE_97400000	12
tree STATE_97410000	13
tree STATE_97420000	13
tree STATE_97430000	13
tree STATE_97440000	13
tree STATE_97450000	13
tree STATE_97460000	13
tree STATE_97470000	13
tree STATE_97480000	13
tree STATE_97490000	13
tree STATE_97500000	13
tree STATE_97510000	13
tree STATE_97520000	14
tree STATE_97530000	13
tree STATE_97540000	12
tree STATE_97550000	11
tree STATE_97560000	14
tree STATE_97570000	14
tree STATE_97580000	14
tree STATE_97590000	12
tree STATE_97600000	13
tree STATE_97610000	14
tree STATE_97620000	13
tree STATE_97630000	13
tree STATE_97640000	13
tree STATE_97650000	13
tree STATE_97660000	13
tree STATE_97670000	13
tree STATE_97680000	13
tree STATE_97690000	13
tree STATE_97700000	13
tree STATE_97710000	14
tree STATE_97720000	14
tree STATE_97730000	12
tree STATE_97740000	13
tree STATE_97750000	12
tree STATE_97760000	13
tree STATE_97770000	12
tree STATE_97780000	14
tree STATE_97790000	15
tree STATE_97800000	14
tree STATE_97810000	14
tree STATE_97820000	14
tree STATE_97830000	14
tree STATE_97840000	13
tree STATE_97850000	11
tree STATE_97860000	12
tree STATE_97870000	12
tree STATE_97880000	11
tree STATE_97890000	11
tree STATE_97900000	12
tree STATE_97910000	12
tree STATE_97920000	12
tree STATE_97930000	14
tree STATE_97940000	16
tree STATE_97950000	14
tree STATE_97960000	13
tree STATE_97970000	14
tree STATE_97980000	15
tree STATE_97990000	15
tree STATE_98000000	14
tree STATE_98010000	15
tree STATE_98020000	14
tree STATE_98030000	13
tree STATE_98040000	13
tree STATE_98050000	16
tree STATE_98060000	13
tree STATE_98070000	13
tree STATE_98080000	13
tree STATE_98090000	12
tree STATE_98100000	13
tree STATE_98110000	12
tree STATE_98120000	13
tree STATE_98130000	13
tree STATE_98140000	15
tree STATE_98150000	15
tree STATE_98160000	14
tree STATE_98170000	13
tree STATE_98180000	13
tree STATE_98190000	15
tree STATE_98200000	14
tree STATE_98210000	13
tree STATE_98220000	14
tree STATE_98230000	14
tree STATE_98240000	13
tree STATE_98250000	14
tree STATE_98260000	13
tree STATE_98270000	12
tree STATE_98280000	14
tree STATE_98290000	13
tree STATE_98300000	13
tree STATE_98310000	13
tree STATE_98320000	13
tree STATE_98330000	12
tree STATE_98340000	13
tree STATE_98350000	12
tree STATE_98360000	13
tree STATE_98370000	13
tree STATE_98380000	13
tree STATE_98390000	13
tree STATE_98400000	14
tree STATE_98410000	13
tree STATE_98420000	14
tree STATE_98430000	13
tree STATE_98440000	13
